unique_id,collision_id,crash_date,crash_time,person_id,person_type,person_injury,vehicle_id,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,ped_location,ped_action,complaint,ped_role,contributing_factor_1,contributing_factor_2,person_sex,person_age_imputed,person_injury_clean
12553193,4615014,03/21/2023,12:33,8f79d669-c491-4815-8003-91e209b3dd7a,OTHER MOTORIZED,Injured,20409470.0,15.0,Ejected,Conscious,Head,Driver,Unknown,,,Severe Lacerations,Driver,,,M,15.0,INJURED
6647081,3554525,11/02/2016,17:30,2586589,OCCUPANT,Unspecified,17371774.0,64.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,64.0,UNKNOWN
12742635,4663917,09/20/2023,15:30,5e526c17-3659-406e-8cb8-da20103b5509,OCCUPANT,Unspecified,20517011.0,55.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,55.0,UNKNOWN
13185073,4765728,10/21/2024,0:40,33cca5ff-b41f-465d-821a-948ce6edf137,OCCUPANT,Unspecified,20769949.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,26.0,UNKNOWN
7261963,3715705,07/21/2017,10:20,90db3121-d06c-4fdb-8cbd-2f25fc13c6a3,OCCUPANT,Unspecified,17667101.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
7917558,3796321,11/23/2017,13:00,7df53f28-d584-4db2-8bc9-07ed3a6aca52,OCCUPANT,Unspecified,17988264.0,27.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,27.0,UNKNOWN
11226897,4251073,12/02/2019,19:00,63675eb9-87ea-4193-8155-369e4a98589c,OCCUPANT,Unspecified,19646165.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,47.0,UNKNOWN
12452939,4588734,12/09/2022,13:45,52c8998e-02d2-42b7-8a7c-b600cc178992,OCCUPANT,Unspecified,20352337.0,25.0,,,,,,,,,Registrant,,,M,25.0,UNKNOWN
7507531,3864352,03/17/2018,18:30,7fbe093d-28f3-4c0b-9575-64474214edd0,OCCUPANT,Unspecified,17787751.0,25.0,,,,,,,,,Registrant,,,M,25.0,UNKNOWN
11271123,4255180,12/09/2019,6:30,cf8a69dd-aa44-4781-ba89-1c3eb3e307ec,OCCUPANT,Unspecified,19668750.0,27.0,,,,,,,,,Registrant,,,F,27.0,UNKNOWN
9592701,3993276,10/03/2018,15:12,c2f41d94-77ac-4b91-b605-90ae07f54a14,OCCUPANT,Unspecified,18814643.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,41.0,UNKNOWN
9105219,3931382,06/26/2018,17:00,88bf05ee-75e1-4f94-b09e-8aae8ee0a1db,OCCUPANT,Unspecified,18574646.0,,,,,,,,,,Owner,,,,39.0,UNKNOWN
9469966,4050577,12/22/2018,19:45,718be3c4-07f2-441f-950d-2d3a5538dcaf,OCCUPANT,Unspecified,18753900.0,59.0,,,,,,,,,Registrant,,,F,59.0,UNKNOWN
5807625,3406737,04/15/2016,15:05,411815,OCCUPANT,Unspecified,16973803.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,33.0,UNKNOWN
13531832,4856899,11/10/2025,22:30,e99bd6c3-9bf5-4ffb-88d4-3a668e0e7fdb,OCCUPANT,Unspecified,20968198.0,12.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,12.0,UNKNOWN
8939590,4062690,01/03/2019,11:10,4e2524c1-2fd9-497c-a642-634db15845cb,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN
12785905,4674906,10/28/2023,12:40,ba7f21d3-b6bb-46d7-96a3-4d6f4fb840d6,OCCUPANT,Unspecified,20541470.0,,,,,,,,,,Registrant,,,F,39.0,UNKNOWN
11383214,4339947,08/19/2020,11:00,086e75af-b570-4593-9a43-4083883941df,OCCUPANT,Injured,19732218.0,32.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,F,32.0,INJURED
12533277,4609923,03/01/2023,13:10,d9eb0dce-576a-4564-a724-d2927a9b698a,OCCUPANT,Unspecified,20398228.0,46.0,,,,,,,,,Registrant,,,M,46.0,UNKNOWN
10183863,4214430,09/29/2019,12:30,78535e8d-3cd2-4e49-b314-3618b6a7c23d,OCCUPANT,Injured,19108567.0,33.0,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,None Visible,Driver,,,M,33.0,INJURED
9875101,4143498,05/31/2019,11:30,1d78ba88-59cc-4053-8455-ada729ebc2cc,OCCUPANT,Unspecified,18954313.0,45.0,,,,,,,,,Registrant,,,F,45.0,UNKNOWN
6021021,3591499,01/03/2017,7:25,3268263,OCCUPANT,Unspecified,17074304.0,53.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,53.0,UNKNOWN
6466673,3543649,10/15/2016,15:00,2497068,OCCUPANT,Unspecified,17285604.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,35.0,UNKNOWN
9547391,3911277,05/30/2018,23:40,fef0b6a5-a162-4ed7-adc4-128b011bdf03,OCCUPANT,Unspecified,18792037.0,29.0,,,,,,,,,Registrant,,,M,29.0,UNKNOWN
7628213,3882607,04/18/2018,0:10,d94b273b-8a42-4aac-b8a0-f8f11389e076,OCCUPANT,Unspecified,17846923.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
13349462,4808592,04/27/2025,3:56,124d10a3-349d-40d6-a17b-b7e50381721e,OCCUPANT,Unspecified,20863444.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,28.0,UNKNOWN
10034488,4179977,07/29/2019,9:25,d879aff1-9c70-4008-b6c0-e94f79535176,OCCUPANT,Unspecified,19033407.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN
10033778,4179612,07/24/2019,15:47,f16e248f-bddf-414f-b080-bdacd166682f,OCCUPANT,Unspecified,19033064.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,25.0,UNKNOWN
7587297,3894145,05/04/2018,16:10,3b09c407-55d6-40b9-8f6b-dea100a05d05,OCCUPANT,Unspecified,17826936.0,58.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,58.0,UNKNOWN
11346642,4330196,07/16/2020,15:00,962c542e-1624-4822-a5b4-a50868dbbb21,OCCUPANT,Unspecified,19710881.0,46.0,,,,,,,,,Registrant,,,M,46.0,UNKNOWN
12934143,4713279,03/29/2024,4:25,80793f7d-a33f-497a-ad09-cd78e7b22947,OCCUPANT,Unspecified,20625574.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,24.0,UNKNOWN
7151062,3721682,07/27/2017,12:15,0fc5cbce-159d-4112-a9bc-910e66cf79c5,OCCUPANT,Injured,17613537.0,20.0,Not Ejected,Conscious,Entire Body,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,F,20.0,INJURED
7927356,3804863,12/08/2017,5:30,df18ebd2-d1c8-48f8-b8f8-57f904d611b6,OCCUPANT,Unspecified,17993095.0,40.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,40.0,UNKNOWN
8976804,4088421,02/25/2019,15:06,b75285bb-b1f9-484b-a8b8-f7de9c76fa31,OCCUPANT,Unspecified,18511190.0,45.0,,,,,,,,,Registrant,,,M,45.0,UNKNOWN
11971049,4463067,10/02/2021,0:57,557d6122-0c76-497e-a37e-f22ea5aefdee,OCCUPANT,Unspecified,20075344.0,23.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,23.0,UNKNOWN
10100126,4194117,08/21/2019,9:15,7de6105b-3e31-4a21-9bc4-531cf2c97fdb,OCCUPANT,Unspecified,19066358.0,,,,,,,,,,Owner,,,,39.0,UNKNOWN
12364937,4565924,09/20/2022,4:00,e049a3e9-8bf3-4ffa-b75b-174fb3719d65,OCCUPANT,Unspecified,20302200.0,63.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,63.0,UNKNOWN
13528277,4855854,10/16/2025,15:22,17c4ddc4-b81e-4826-bc7a-cc7557910219,OCCUPANT,Injured,20966137.0,33.0,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,Driver,Unknown,,,Unknown,Driver,,,M,33.0,INJURED
12888178,4701493,02/10/2024,15:30,cce69a2a-8ba0-4f8e-b9e2-98b1aba3a2d3,OCCUPANT,Unspecified,20599477.0,5.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,5.0,UNKNOWN
7197706,3710115,07/11/2017,9:00,ec880230-9656-489e-8bb2-3dd7ddf722c2,OCCUPANT,Unspecified,17636030.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,,46.0,UNKNOWN
11438390,4354771,10/03/2020,7:50,952f28e5-7e84-47cb-b061-eb81cd4d6381,OCCUPANT,Unspecified,19764318.0,37.0,,,,,,,,,Registrant,,,F,37.0,UNKNOWN
13536638,4858091,11/16/2025,12:29,0ad4e043-3982-4e67-bd97-3400f6b9dd33,OCCUPANT,Unspecified,20971025.0,71.0,,,,,,,,,Registrant,,,M,71.0,UNKNOWN
6471699,3507148,08/24/2016,13:10,1703261,OCCUPANT,Unspecified,17288025.0,52.0,,,,,,,,,Registrant,,,M,52.0,UNKNOWN
13208588,4771968,11/16/2024,11:42,761c9fdc-0502-4378-bd50-188458175a29,OCCUPANT,Unspecified,20783338.0,60.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,60.0,UNKNOWN
11222223,4250896,12/02/2019,8:00,7e5d0dac-8fb5-42a3-a2e4-618b6f4db96e,OCCUPANT,Injured,19643818.0,22.0,Not Ejected,Shock,Head,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,F,22.0,INJURED
9700412,4012664,10/30/2018,7:24,3390fba4-657a-4a3e-ad8b-844554d2697a,OCCUPANT,Unspecified,18867893.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
6009445,3447146,05/29/2016,13:00,800634,OCCUPANT,Unspecified,17068879.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,21.0,UNKNOWN
12980191,4725297,05/16/2024,18:08,bad3e573-5eca-4409-bb0c-d1285b96807b,OCCUPANT,Unspecified,,,,,,,,,,,Notified Person,,,,39.0,UNKNOWN
9293769,3971293,08/29/2018,15:26,11336ba3-b080-44ff-b9c2-4bece7a11b44,OCCUPANT,Unspecified,18667367.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
7204546,3732893,08/15/2017,22:45,27f6e975-0d06-45a0-a84b-a4daa8370690,OCCUPANT,Unspecified,17639361.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,F,29.0,UNKNOWN
9073443,3950924,07/28/2018,16:30,646d3ba6-c22c-4942-8428-3573840b2798,OCCUPANT,Unspecified,18558876.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,59.0,UNKNOWN
6828513,3695442,06/18/2017,5:25,bc32065a-90d7-4dd7-9b06-6b7bda14a833,OCCUPANT,Unspecified,17458971.0,51.0,,,,,,,,,Registrant,,,F,51.0,UNKNOWN
7653290,3904330,05/17/2018,17:30,a1bdfd00-8846-4be5-a0ad-14778e2a15be,OCCUPANT,Unspecified,17859206.0,55.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,55.0,UNKNOWN
9782952,4121595,04/23/2019,7:50,9e879639-1f6f-46aa-993f-cb52daa87201,OCCUPANT,Unspecified,18908854.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
11387966,4340805,08/23/2020,15:15,e8a8ed65-ac01-41de-bfd2-55965a87d893,OCCUPANT,Injured,19734874.0,25.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,25.0,INJURED
6451897,3489799,07/28/2016,10:30,1355546,OCCUPANT,Unspecified,17278631.0,57.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,57.0,UNKNOWN
9812376,4128848,05/09/2018,8:14,6c4e64e6-2580-4051-a66f-a60333407daf,OCCUPANT,Unspecified,18923301.0,57.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,57.0,UNKNOWN
7590483,3897472,05/09/2018,8:00,b0f85b30-3c79-4793-ab7f-544826bc238f,OCCUPANT,Unspecified,17828513.0,70.0,,,,,,,,,Registrant,,,M,70.0,UNKNOWN
11175617,3899933,05/11/2018,15:00,b2ba9c2b-fa37-4f0e-b1c2-494339e01d17,OCCUPANT,Unspecified,19620109.0,,,,,,,,,,Owner,,,,39.0,UNKNOWN
9140651,4096127,03/13/2019,12:55,18b30650-27fd-4250-bdf5-cd6b6b9eb675,OCCUPANT,Unspecified,18592157.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
10223123,4224280,10/16/2019,18:15,03f72048-6e8b-4a3c-b4b2-5adebff99ac7,OCCUPANT,Unspecified,19128286.0,49.0,,,,,,,,,Registrant,,,M,49.0,UNKNOWN
6776185,3635768,03/20/2017,15:40,912bb3f1-803d-47e9-8234-508ce4e89398,OCCUPANT,Unspecified,17433918.0,42.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,42.0,UNKNOWN
6854718,3635759,03/20/2017,13:00,80ea0d53-9ee5-4338-b179-0c208195e3d4,OCCUPANT,Unspecified,17471602.0,70.0,,,,,,,,,Registrant,,,M,70.0,UNKNOWN
10120715,4199510,09/04/2019,12:00,b17d96c3-b568-4bb9-af08-1cb89bfd9e92,OCCUPANT,Unspecified,19076800.0,27.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,27.0,UNKNOWN
12060993,4486575,12/14/2021,17:10,c5d40f59-395e-44c1-946a-a44287969ea9,OCCUPANT,Unspecified,20127039.0,73.0,,,,,,,,,Registrant,,,M,73.0,UNKNOWN
7465056,3859282,03/08/2018,15:50,49b9aacb-c5d6-4624-8546-cff4e5e6e441,OCCUPANT,Unspecified,17766773.0,55.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Does Not Apply,Passenger,,,F,55.0,UNKNOWN
9939214,4157787,06/23/2019,22:20,c61d7ad3-f2ed-4966-86c1-a6b185668a3a,OCCUPANT,Unspecified,18985933.0,31.0,,,,,,,,,Registrant,,,M,31.0,UNKNOWN
9187811,3919376,06/12/2018,17:25,52e73a5d-6849-47f9-8c99-ee345bc8550c,OCCUPANT,Unspecified,18615505.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,26.0,UNKNOWN
7793029,3766641,09/30/2017,0:50,f024631f-f222-46aa-998c-be58200c3bd2,OCCUPANT,Unspecified,17927273.0,24.0,,,,,,,,,Registrant,,,M,24.0,UNKNOWN
9107163,4102946,03/25/2019,7:50,bba9a0e8-8bf1-42a2-af16-b4eefec793fb,OCCUPANT,Unspecified,18575603.0,71.0,,,,,,,,,Registrant,,,M,71.0,UNKNOWN
12493965,4599867,01/21/2023,19:40,b553efe4-5060-4494-b089-1e2eeaaba474,OCCUPANT,Unspecified,20375818.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,45.0,UNKNOWN
1724838,147737,08/09/2012,16:00,2,OCCUPANT,Injured,11398571.0,42.0,,,,,,,,,,,,,42.0,INJURED
5959991,3442333,05/14/2016,5:37,667173,OCCUPANT,Unspecified,17045713.0,23.0,,,,,,,,,Registrant,,,M,23.0,UNKNOWN
7555645,3873852,04/01/2018,19:45,cb7c1792-358a-45e7-b2be-7de755955ae8,OCCUPANT,Unspecified,17811393.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,28.0,UNKNOWN
9506876,3964967,08/20/2018,17:16,4fff2d89-45a6-499f-8ab3-9f0bbef4b149,OCCUPANT,Unspecified,18772032.0,43.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,43.0,UNKNOWN
6094049,3611546,01/29/2017,17:00,fb9bcd33-9b8e-46c0-bdcd-0ee04676d0cc,OCCUPANT,Unspecified,17109408.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,59.0,UNKNOWN
11113952,4292507,02/23/2020,22:15,73cb89b4-5d9f-436f-99bb-e209e8c9305a,OCCUPANT,Unspecified,19586651.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN
7520768,3863512,03/15/2018,8:00,f1ccee78-dbb3-42c6-846b-03319d4ea790,OCCUPANT,Unspecified,17794227.0,53.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,53.0,UNKNOWN
7028601,3704779,07/04/2017,1:00,1f764c2c-053b-49a4-a14d-3d5f6a5eeb5a,OCCUPANT,Unspecified,17555026.0,22.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,22.0,UNKNOWN
12470420,4593420,12/27/2022,20:33,635bc03a-d78d-41eb-8af5-f93e67b85354,OCCUPANT,Unspecified,20362220.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
12234967,4531926,05/28/2022,13:30,8e8bf125-6f28-4289-93a4-96caf196631a,OCCUPANT,Unspecified,20227245.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
5738479,3420282,03/23/2016,16:45,198776,OCCUPANT,Unspecified,16939651.0,21.0,Not Ejected,Conscious,Unknown,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,21.0,UNKNOWN
6941061,3647090,04/04/2017,17:30,331512f9-e847-475c-b3fb-d9e833f862dd,OCCUPANT,Unspecified,17512964.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
12023388,4476754,11/11/2021,10:41,4a548033-b36e-4208-b956-5d43685ea746,OCCUPANT,Unspecified,20105257.0,69.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,69.0,UNKNOWN
5755140,3417107,04/04/2016,16:15,267747,OCCUPANT,Unspecified,16948118.0,56.0,Not Ejected,Conscious,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,56.0,UNKNOWN
5918940,3454822,05/29/2016,13:20,818702,OCCUPANT,Unspecified,17026544.0,61.0,,,,,,,,,Registrant,,,M,61.0,UNKNOWN
2072759,248598,01/16/2013,18:00,1,OCCUPANT,Injured,13414083.0,19.0,,,,,,,,,,,,,19.0,INJURED
6894330,3649360,04/10/2017,17:36,ac188351-72fd-4e33-a908-f8d71074cb1b,OCCUPANT,Unspecified,17490646.0,25.0,,,,,,,,,Registrant,,,M,25.0,UNKNOWN
6869173,3634368,03/18/2017,1:00,49374ea7-afd5-498d-ab4f-087064d94594,OCCUPANT,Unspecified,17478617.0,3.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Child Restraint Only,,,Does Not Apply,Passenger,,,M,3.0,UNKNOWN
12650920,4639920,06/22/2023,18:30,430f9a21-30dc-410d-be7a-4a483d07cd43,OCCUPANT,Unspecified,20464383.0,43.0,,,,,,,,,Registrant,,,M,43.0,UNKNOWN
9777837,4120353,04/23/2019,11:11,42af743e-83ad-48a5-8dde-1b390d5a1144,OCCUPANT,Unspecified,18906339.0,71.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,71.0,UNKNOWN
6709363,3550126,10/30/2016,1:45,2504684,OCCUPANT,Unspecified,17401679.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,28.0,UNKNOWN
11002700,4270781,01/08/2020,21:36,a6fc6a53-93a6-4f0f-b9c2-a4eb6b3bd423,OCCUPANT,Unspecified,19529289.0,22.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,22.0,UNKNOWN
11437144,4337693,08/12/2020,2:41,caa58936-ceb2-449d-9658-9339c08d6e44,OCCUPANT,Unspecified,19763558.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,20.0,UNKNOWN
1854937,186401,07/12/2013,14:00,1,OCCUPANT,Injured,12053229.0,16.0,,,,,,,,,,,,,16.0,INJURED
12812103,4681947,11/21/2023,15:33,83f4f7b0-f4f2-416f-bda4-34c48f68ca22,OCCUPANT,Unspecified,20556185.0,57.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,57.0,UNKNOWN
13340056,4806133,04/15/2025,16:30,7e23b6a9-1799-4da5-8588-ac960ebc7b96,OCCUPANT,Unspecified,20858061.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,45.0,UNKNOWN
10104894,4196332,08/28/2019,14:09,e65487f8-8eed-4753-80d6-3af1b26330ea,OCCUPANT,Unspecified,19068794.0,70.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,70.0,UNKNOWN
13399919,4821929,06/21/2025,0:00,a2970ce0-25b9-4fc1-b476-f73dc2420749,OCCUPANT,Unspecified,20892070.0,43.0,,,,,,,,,Registrant,,,M,43.0,UNKNOWN
7201982,3727339,08/08/2017,17:40,ac342667-24bd-4a56-8cdf-962c9532d2e0,OCCUPANT,Unspecified,17638093.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F,26.0,UNKNOWN
11900881,4442471,07/31/2021,17:44,a8fc863d-da0f-48e8-aeb4-89930801799c,OCCUPANT,Unspecified,20034223.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,34.0,UNKNOWN
13416131,4826128,06/15/2025,4:12,8dcf2124-e705-421f-ae84-53a388c3e207,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN
6477797,3485190,07/19/2016,17:50,1271369,OCCUPANT,Unspecified,17290958.0,45.0,,,,,,,,,Registrant,,,M,45.0,UNKNOWN
12091931,4494728,01/10/2022,15:40,c690cdd7-8a7f-48fa-ab72-458c6eaf388c,PEDESTRIAN,Injured,,77.0,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing Against Signal,Abrasion,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,F,77.0,INJURED
13337202,4805192,04/12/2025,21:07,42cf4e47-4694-4717-ab5c-576e7bb7fbae,OCCUPANT,Injured,20856396.0,41.0,Ejected,Conscious,Head,Driver,,,,Complaint of Pain or Nausea,Driver,,,M,41.0,INJURED
7041303,3707661,07/09/2017,20:00,ffb5d96a-cb02-418c-92e7-b732365f65f4,OCCUPANT,Unspecified,17561162.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Unknown,,,Does Not Apply,Passenger,,,F,33.0,UNKNOWN
10984351,4268398,01/02/2020,12:45,9c796e6a-80a0-40ee-9b70-12eb104d5790,OCCUPANT,Unspecified,19519990.0,18.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,18.0,UNKNOWN
7815919,3819612,12/18/2017,13:28,192d90dc-83a6-4ebd-b02f-41d59f079d13,OCCUPANT,Unspecified,17938407.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,45.0,UNKNOWN
5734244,3415509,03/20/2016,10:50,449156,OCCUPANT,Injured,16937430.0,52.0,Not Ejected,Conscious,Unknown,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,F,52.0,INJURED
7516591,3875191,04/04/2018,16:45,80ea7326-fde7-4458-889b-c50040c034d0,OCCUPANT,Unspecified,17792181.0,21.0,,,,,,,,,Registrant,,,M,21.0,UNKNOWN
6245487,3462851,06/16/2016,19:00,975595,OCCUPANT,Unspecified,17181413.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,29.0,UNKNOWN
7836414,3760405,09/30/2017,23:49,1898d3eb-81cc-4bb0-9ee4-430b13363e01,OCCUPANT,Unspecified,17948449.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
12740028,4662877,09/14/2023,13:50,0599288c-486d-42f1-a4f3-33a0addd7224,OCCUPANT,Injured,20515567.0,24.0,Not Ejected,Conscious,Back,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Whiplash,Passenger,,,F,24.0,INJURED
6204211,3462261,06/15/2016,15:30,963596,OCCUPANT,Unspecified,17162237.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN
7256307,3741700,09/01/2017,0:00,201dc7b0-7fec-4502-b872-95957bd97cde,OCCUPANT,Unspecified,17664253.0,57.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,57.0,UNKNOWN
7852328,3793306,11/17/2017,17:00,f591470b-dc88-4f60-8ecc-c68a37aaf1f0,OCCUPANT,Unspecified,17956200.0,56.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,56.0,UNKNOWN
